Length of Username,Country Block_1,Country Block_2,Number of Followers,Number of Posts,Number of Mutual Followers,Percentage of Following,Is Business Account,Class,Sex,Is Joined Recently,Is Verified,Is Private,Is Professional Account,Length of Biography,Number of Video Posts,Mean Post Likes
0.464180057,0,0,0.263116493,0.560742862,0.389993198,0.8238756,1,1,1,1,0,1,0,9.501671968,12.5826223,87.88208969
0.563099579,0,0,0.281405372,0.54879528,0.39479797,0.731154715,1,0,0,1,0,0,0,181.9528641,-21.040706,19.74656856
0.478855407,0,0,0.253904814,0.613690374,0.410301598,0.844147997,0,0,0,1,0,1,0,134.4605398,-16.617197,35.9369045
0.459416269,0,0,0.425925733,0.54343834,0.409659072,0.770410803,0,1,1,1,0,0,0,37.8682128,39.23097444,97.63120938
0.483301147,0,0,0.357987566,0.586574551,0.518887714,0.83687076,0,0,0,1,1,0,0,94.26991249,2.269711096,52.8496545
0.391952121,0,0,0.232806456,0.53119771,0.508129814,0.784751677,1,1,1,0,0,1,1,143.3340291,9.435758764,93.06628295
0.380209376,0,0,0.406961546,0.594367994,0.383701292,0.805890518,0,0,0,1,1,0,0,20.0862591,8.243484447,22.62606628
0.405283532,0,0,0.449905788,0.726602469,0.479240464,0.796597521,1,1,1,1,0,0,0,93.31550092,20.3131526,-84.35978618
0.514102114,0,0,0.291229187,0.593914012,0.539827891,0.870286938,0,0,0,1,0,0,0,191.355349,11.43698582,-36.10255006
0.519191055,0,0,0.253153353,0.641448918,0.46599151,0.783194785,1,1,1,1,0,1,1,69.07116228,27.65314011,36.73233689
0.457373198,0,0,0.297197359,0.599339523,0.457665724,0.805647078,0,0,0,1,0,1,0,-160.1293557,15.7921373,8.806190775
0.407068878,0,0,0.395707467,0.595012013,0.473017194,0.757982345,0,0,0,1,1,0,0,226.393121,47.47706441,71.08720303
0.466682231,0,0,0.209959534,0.592846519,0.53160041,0.800163353,1,0,0,1,0,0,0,70.58818974,-25.44258412,-48.33112115
0.470277642,0,0,0.200072369,0.553842599,0.512843232,0.801500825,0,1,1,0,0,1,0,-9.469677209,-11.76452099,90.60626597
0.662566098,0,0,0.383175721,0.694941722,0.512917081,0.838602303,0,0,0,1,1,0,0,116.4797873,2.334634946,-16.61598249
0.507548142,0,0,0.388029503,0.566256039,0.382939541,0.796507954,0,1,1,1,0,1,1,64.02493094,35.64358581,-131.1634763
0.81377707,0,0,0.408657826,0.54981333,0.512797135,0.75915122,0,0,1,1,0,0,0,38.35909591,6.296052691,64.79901637
0.680943472,0,0,0.352975671,0.675137237,0.44689208,0.816535832,0,1,1,1,0,0,0,68.02051207,35.87969736,70.41333061
0.492315907,0,0,0.449220519,0.574375496,0.509386797,0.812625667,1,0,0,1,1,0,0,-86.86913031,15.41208511,29.15038583
0.440980415,0,0,0.374992086,0.59043725,0.212719644,0.825723913,1,0,0,1,0,0,0,2.433645967,23.41866883,46.14090756
0.503465694,0,0,0.417781413,0.645937436,0.392219019,0.735389989,0,1,1,0,0,1,1,81.69075881,-8.63418429,-155.6953529
0.443411693,0,0,0.298076532,0.725088451,0.51882587,0.756208595,0,0,0,1,0,1,0,-4.271471949,18.36364923,68.46949288
0.600684556,0,0,0.444798712,0.578989627,0.444646802,0.768019257,0,1,1,0,0,1,1,46.14598347,-14.81904255,-100.6916187
0.748309576,0,0,0.388920771,0.70892773,0.410225814,0.764557456,0,0,0,1,0,1,0,109.7651651,5.243967802,52.41680924
0.526386399,0,0,0.272069318,0.528788251,0.485379441,0.842511447,0,0,0,1,0,0,0,39.12710486,3.686986799,38.42146591
0.516782503,0,0,0.347053204,0.550633152,0.361790821,0.752871711,1,1,1,1,0,1,0,42.0696567,37.53069488,-63.72684592
0.462371604,0,0,0.409607711,0.719250808,0.35025837,0.770192134,0,1,1,1,0,1,1,-46.14165619,20.62532646,44.64678091
0.472503396,0,0,0.140354096,0.68126252,0.506836167,0.802404865,0,1,1,0,0,1,1,-18.80052494,10.13442788,41.02074078
0.65851601,0,0,0.422619903,0.534960146,0.367277788,0.760228963,0,1,1,1,0,1,1,5.789440285,19.64175259,8.448919284
0.492500236,0,0,0.454247109,0.665991269,0.486218722,0.802892377,0,1,1,1,0,1,0,-55.26894996,-46.88319704,197.4437386
0.615915658,0,0,0.25276361,0.709195673,0.492967975,0.769705301,0,0,0,1,0,0,0,124.7902825,10.44975173,18.56549749
0.515306133,0,0,0.394003658,0.588847454,0.462290845,0.800789726,1,0,0,1,1,0,0,4.470685198,1.724209184,1.530271061
0.411598351,0,0,0.188889328,0.579983506,0.513068411,0.823138676,1,0,0,1,1,0,0,52.83683767,28.66470643,45.59762864
0.45496095,0,0,0.434936879,0.648173295,0.471502586,0.761391056,0,1,1,0,0,0,1,43.65265102,41.2873398,51.34332471
0.504860396,0,0,0.384176833,0.539179457,0.503803789,0.854705134,1,0,0,1,1,0,0,36.14934484,-11.01596042,-4.93019018
0.49343189,0,0,0.389945551,0.683106973,0.497854953,0.794695448,0,0,0,1,0,1,0,122.6088646,10.51747,10.11209918
0.425889784,0,0,0.316146543,0.548120332,0.405941675,0.814829864,1,0,0,1,1,0,0,100.8117384,48.59315816,-17.34414385
0.424968687,0,0,0.415333568,0.756835555,0.367178844,0.874716173,1,0,0,1,0,1,1,-33.50606607,-2.287686494,22.76564301
0.45941472,0,0,0.208551486,0.586513084,0.4883303,0.799147668,0,0,0,1,1,0,1,10.1194985,10.24297961,116.8455936
0.543606824,0,0,0.399847137,0.557784413,0.379980655,0.790580342,1,0,0,1,0,1,0,190.1123443,-19.94752914,48.97849914
0.425223778,0,0,0.400558407,0.628224338,0.51901683,0.817076383,1,1,1,0,0,1,1,-72.46976657,-16.15216127,58.6542738
0.528623306,0,0,0.375445165,0.596400116,0.513910837,0.79390754,1,1,1,0,0,0,0,33.88707396,27.94423766,-33.85100541
0.482368431,0,0,0.25565299,0.808376655,0.449359581,0.814218538,0,1,1,1,0,0,0,-80.95744173,-33.3472521,-12.41081263
0.524873154,0,0,0.385528965,0.588677643,0.41810112,0.773791188,0,0,0,1,0,0,0,36.64405097,24.69877382,92.7101234
0.641082648,0,0,0.424695711,0.533766705,0.476345957,0.801925422,1,0,0,1,1,1,0,-51.14062717,27.22778655,14.52960914
0.411418926,0,0,0.265442913,0.573279573,0.495631658,0.795412612,0,1,1,1,0,1,1,-67.54465188,12.28281206,31.33372614
0.669848818,0,0,0.384020248,0.546997255,0.525081423,0.798303487,0,0,0,1,1,1,0,45.287033,26.24304234,71.27164318
0.487358294,0,0,0.387962371,0.582654686,0.490539076,0.836753982,1,1,1,1,0,0,1,88.97270379,79.82052416,-5.282331955
0.570670303,0,0,0.242828912,0.662865854,0.343327335,0.758401499,0,1,1,0,0,1,1,47.86936967,-12.48655771,-129.4703758
0.470251935,0,0,0.357183759,0.677018451,0.522567168,0.792198642,1,0,0,1,1,0,0,54.20817733,13.05999388,81.09325603
0.458610975,0,0,0.398842101,0.536977015,0.333557828,0.804998484,0,1,1,1,0,1,0,19.03193874,36.53920045,-68.68216293
0.527107073,0,0,0.385812613,0.64673272,0.321180992,0.797603504,1,1,1,0,0,0,0,48.73834971,61.79677071,-55.21902284
0.553448433,0,0,0.380794455,0.684834657,0.537071451,0.855081429,1,0,0,1,0,0,0,-18.10694371,-5.342817248,54.82194063
0.406170012,0,0,0.428878555,0.529159037,0.436879424,0.798944663,0,0,0,1,1,1,0,95.95568212,41.6294462,-7.361015834
0.519604064,0,0,0.303383409,0.578408632,0.510471457,0.853732504,0,0,1,1,1,0,0,-65.78228807,-24.8495943,-32.18959132
0.498570218,0,0,0.271942822,0.55549691,0.532804941,0.767783729,1,0,0,1,0,1,0,13.3877133,35.1828799,68.84386224
0.736977969,0,0,0.37742323,0.697864018,0.54646587,0.869043055,1,1,1,0,0,0,0,106.1613407,-32.28854439,68.97536067
0.44167997,0,0,0.444191217,0.551477526,0.475247061,0.795963886,1,1,1,0,0,0,0,49.98149196,37.37148006,83.43399716
0.540047124,0,0,0.441965098,0.712204438,0.531813737,0.795650037,1,0,0,1,1,0,0,22.11328696,-15.23773595,-0.755212175
0.697588244,0,0,0.224235136,0.816143642,0.304848699,0.787418797,1,0,0,1,1,0,0,28.63242539,39.47491832,9.186356078
0.702589924,0,0,0.43202854,0.580329282,0.493970833,0.789278036,1,1,1,1,0,1,0,90.199127,1.42377683,-54.03987244
0.617486593,0,0,0.447549057,0.544605686,0.416706379,0.851747136,1,1,1,1,0,0,1,-40.10168271,27.40214687,-103.353859
0.520288313,0,0,0.202917611,0.622658994,0.422087913,0.816479905,0,1,1,0,0,0,0,10.22681792,11.96406361,-112.6864576
0.468305812,0,0,0.458344669,0.538447193,0.464223674,0.795424422,0,1,1,1,0,0,1,118.0217667,-43.76781295,-0.194277025
0.438757243,0,0,0.389345145,0.721869125,0.496324032,0.835343434,0,0,0,1,1,0,0,67.10493351,34.08038107,28.49396519
0.458319783,0,0,0.377760927,0.776789528,0.539062402,0.782669334,0,1,1,1,0,1,0,108.5846206,-40.89580843,24.29303465
0.506080327,0,0,0.401246465,0.527876347,0.528670468,0.809988565,0,0,0,1,0,0,0,17.78695876,17.08077109,47.84102373
0.403521148,0,0,0.346698911,0.6988388,0.272735731,0.805582409,1,1,1,1,0,1,0,-65.42307595,84.58191515,-56.29814737
0.420503865,0,0,0.310435564,0.562153417,0.407129699,0.816678647,0,1,1,0,0,0,1,102.0701296,96.37664849,123.5158282
0.388363036,0,0,0.419418275,0.723292856,0.428764845,0.775624125,0,0,0,1,0,0,0,127.4938867,5.442364374,56.50635192
0.609829145,0,0,0.112640438,0.792327464,0.48730866,0.763273845,0,1,1,1,0,1,1,12.82960655,47.85444697,35.83803602
0.409491462,0,0,0.432048536,0.608557671,0.500428778,0.816962723,0,1,1,1,0,1,0,88.3756261,86.36757839,205.8265802
0.439425157,0,0,0.280276409,0.556360953,0.495840847,0.78617017,0,1,1,1,0,1,0,-12.07366079,21.31811331,107.8734691
0.75540116,0,0,0.360706278,0.63251521,0.432066626,0.785862744,0,0,0,1,1,0,0,-21.84965011,12.64564927,55.31794928
0.418750017,0,0,0.272833144,0.719923719,0.498279914,0.814426383,0,1,1,1,0,1,1,-9.880053921,9.274347142,-31.62600911
0.676972719,0,0,0.180866087,0.577167082,0.537329271,0.724685749,1,0,0,1,0,1,0,171.3078024,38.96947258,30.60550147
0.452096836,0,0,0.451590632,0.633915966,0.471175802,0.78753843,1,1,1,1,0,1,0,-7.228493147,6.843579852,-12.70732794
0.457343822,0,0,0.379014018,0.67702618,0.44504504,0.825151173,1,0,0,1,0,0,0,-10.47316112,-5.175452951,-35.6781913
0.632934245,0,0,0.221595484,0.60071306,0.48075453,0.788486895,1,1,1,0,0,0,1,-16.22920243,40.77467179,-69.53385257
0.515523113,0,0,0.309500099,0.792648154,0.412087538,0.78605473,0,0,0,1,1,1,0,1.239626094,-11.30056736,110.6057171
0.538518975,0,0,0.197703741,0.715519378,0.519464562,0.873175101,0,1,1,1,1,1,0,-69.32034304,16.36731117,62.68026398
0.70900045,0,0,0.380153092,0.534579376,0.433851357,0.778169146,0,1,1,1,0,0,1,45.56132961,27.0081845,131.2636515
0.705476895,0,0,0.396773623,0.7030927,0.355112882,0.820902613,0,0,0,1,1,1,1,26.39801545,-23.91732269,-27.14867491
0.454579492,0,0,0.390718569,0.754718638,0.410084223,0.875860416,0,0,0,1,0,1,0,-106.1182798,38.81319704,33.86284779
0.51434435,0,0,0.2878212,0.522072242,0.485398537,0.812403264,1,0,0,1,1,1,0,104.3928831,-17.88883302,-0.280532124
0.562773839,0,0,0.429625277,0.556264206,0.53309599,0.824285529,1,0,0,1,1,0,0,11.59948252,24.92674297,-1.60498004
0.727258444,0,0,0.346723738,0.558818936,0.501540856,0.727602084,1,0,0,1,0,0,0,26.50866976,-19.20553251,-0.709662089
0.491037489,0,0,0.429873915,0.634805497,0.405238178,0.791209808,1,0,0,1,0,0,0,-29.92347877,5.830311922,15.43727356
0.536909544,0,0,0.328438379,0.733663623,0.465766599,0.813989419,1,0,0,1,0,0,0,44.57606791,-10.41223018,30.88276892
0.435229493,0,0,0.34946492,0.530661239,0.169489336,0.773471562,1,0,0,1,1,1,1,119.98661,6.280526339,19.36207417
0.786528196,0,0,0.445022542,0.599939144,0.461950063,0.870660704,1,1,1,1,0,0,1,-6.916960236,-21.43436354,-5.309083602
0.582735523,0,0,0.379820787,0.607076448,0.39434502,0.809317912,1,0,0,1,0,1,0,80.90359633,18.1121674,88.61668241
0.587151114,0,0,0.418276815,0.690750742,0.441985533,0.763457284,1,0,1,1,0,0,1,118.7628206,23.56539585,67.24867668
0.442940457,0,0,0.431539364,0.837974915,0.480368999,0.821313208,0,1,1,1,0,1,0,20.86294321,50.75574837,-27.96085149
0.557107173,0,0,0.257311545,0.529081179,0.488777507,0.785789317,0,1,1,1,0,1,1,84.02144216,0.131015047,149.8460474
0.413414367,0,0,0.245557484,0.700359401,0.520498264,0.86074159,0,1,1,0,0,0,0,9.821169597,-48.34991912,40.35859607
0.618779317,0,0,0.02773744,0.59463787,0.520849266,0.834111141,1,1,1,1,0,1,0,61.16342734,0.011789033,78.67938684
0.402114287,0,0,0.354273303,0.621345994,0.534659703,0.781588156,1,0,0,1,1,0,1,3.907597216,-5.257525715,-5.175822293
0.44856837,0,0,0.407070568,0.595235407,0.368831389,0.811692209,0,0,0,1,0,0,0,105.5421446,36.83656329,47.35200966
0.620737,0,0,0.445721852,0.823692375,0.433361264,0.762769316,0,1,1,1,0,1,0,83.24042509,75.03026654,164.8614429
0.426255898,0,0,0.39818701,0.571675544,0.470850729,0.82738175,0,1,1,1,0,0,0,-13.34104094,-28.99718212,41.16853729
0.49168381,0,0,0.431008943,0.601133395,0.365436212,0.755011984,0,1,1,1,0,0,0,69.47411174,-11.05542627,-123.4973872
0.481246283,0,0,0.322588499,0.639465703,0.494911844,0.740675911,0,0,0,1,0,0,0,-66.72343282,34.92715693,107.3854091
0.479500658,0,0,0.212042788,0.698843335,0.512964246,0.770893622,0,0,0,1,1,0,0,-54.48587999,27.36627779,96.39131708
0.452347991,0,0,0.453764922,0.60374648,0.371703174,0.774362501,0,0,0,1,0,1,0,46.25566486,38.45898076,25.45813726
0.618449108,0,0,0.356719797,0.642168645,0.403980656,0.785734699,0,0,0,1,0,1,0,-77.05479438,6.044867138,-4.585339914
0.531733016,0,0,0.27636623,0.604194147,0.314293309,0.819834181,1,1,1,0,0,1,0,41.18809036,-52.29118351,54.12714874
0.428690275,0,0,0.399904842,0.678727808,0.519988945,0.789248299,1,1,1,1,0,0,0,80.39795826,7.693743029,121.160947
0.435099037,0,0,0.275669777,0.569268361,0.419964449,0.740343375,1,1,1,1,0,1,1,44.53198804,24.6326282,-66.78718413
0.599466472,0,0,0.290950104,0.608831013,0.472103451,0.775348175,0,0,0,1,1,1,0,-87.3879178,8.135478109,-30.72703573
0.400957534,0,0,0.426626986,0.548370031,0.538254289,0.780674128,0,1,1,1,0,0,1,41.5528946,-1.935777269,85.3683994
0.622336341,0,0,0.241073488,0.599171089,0.405813489,0.802228131,1,1,1,0,0,0,0,13.85189252,53.66005641,-2.795196475
0.473659833,0,0,0.41401604,0.562475376,0.512019282,0.812803692,0,1,1,1,0,1,1,72.48078115,-50.65921734,115.5962745
0.523847571,0,0,0.41034357,0.532251551,0.477740816,0.856985089,1,1,1,1,0,0,1,34.75315887,45.77090267,-175.3844384
0.450888903,0,0,0.435789766,0.672107125,0.486381812,0.771237917,0,1,1,1,0,1,0,97.44040144,45.21681149,-117.2135842
0.458591567,0,0,0.292994083,0.54419269,0.429313501,0.812553199,0,0,0,1,1,0,0,-45.3683909,39.47423013,3.523721249
0.526364164,0,0,0.19700009,0.651894568,0.50679231,0.87222572,0,0,0,1,1,1,1,16.06404521,26.80750284,97.1216131
0.421447889,0,0,0.426923789,0.741556866,0.442197718,0.798838164,0,0,0,1,0,1,0,117.1116637,2.490749184,-37.82908222
0.427625326,0,0,0.433948397,0.612271,0.509267018,0.808637945,0,0,0,1,0,0,0,24.48675053,-14.02429455,62.11072095
0.396253729,0,0,0.281201685,0.524884465,0.530056595,0.83186114,1,0,0,1,1,0,0,95.01515396,-3.166674128,22.47745723
0.441057232,0,0,0.308157383,0.682995976,0.428102274,0.72195451,1,0,0,1,1,0,0,-20.18144878,-20.83763308,40.54060889
0.424479088,0,0,0.339653553,0.555947306,0.41455573,0.812355163,0,1,1,1,0,1,1,1.849021951,38.70637276,-121.4880375
0.392447123,0,0,0.339821079,0.560965241,0.4388871,0.779265176,0,0,0,1,1,1,1,51.96920052,7.625713708,45.73508219
0.437800797,0,0,0.385359401,0.64030219,0.495110447,0.793314119,0,0,0,1,0,0,0,71.96305942,20.08156864,65.7117338
0.450641582,0,0,0.448868605,0.569496382,0.540339664,0.798621737,0,1,1,1,0,1,0,-29.91765203,-20.51135083,59.63503155
0.483956563,0,0,0.425265596,0.621422149,0.386013132,0.859140939,0,1,1,0,0,1,0,-26.39366816,41.92787338,-119.068984
0.595301073,0,0,0.440070567,0.55359515,0.495707078,0.814831346,0,1,1,1,0,1,1,85.03358966,-17.44147877,-6.716023017
0.459526722,0,0,0.438481935,0.557665048,0.486099901,0.771416266,0,0,0,1,1,0,1,186.7157607,38.96793667,28.92641488
0.620845514,0,0,0.360148278,0.787816737,0.517043827,0.801250765,1,1,1,0,0,1,1,40.2302748,-2.568632613,-22.93234856
0.567852324,0,0,0.338842901,0.720043821,0.537580256,0.731006978,0,1,1,1,0,1,0,47.54678035,-9.103905587,90.0922328
0.656518697,0,0,0.397334494,0.641128283,0.526737606,0.839348924,1,1,1,1,0,0,1,12.21912623,-26.03543569,-15.67353223
0.544253567,0,0,0.398951479,0.620750058,0.396887125,0.773821799,1,1,1,1,0,1,0,70.67029877,36.32357936,120.914879
0.39790123,0,0,0.256406395,0.61031824,0.347018603,0.826179139,1,1,1,0,0,1,0,31.90987454,65.77730953,-39.40527776
0.390375986,0,0,0.461879396,0.585843781,0.35109264,0.828189342,1,0,0,1,1,0,0,-35.87197257,38.90442116,31.83060181
0.518397519,0,0,0.393204012,0.717281228,0.464435428,0.796302656,0,0,0,1,0,0,0,-46.05376539,-1.373644667,-14.46412761
0.395961952,0,0,0.399404376,0.536036101,0.486904307,0.81879528,0,1,1,1,0,0,0,52.8244891,15.02922245,22.14339013
0.61746342,0,0,0.432328944,0.573789581,0.527723714,0.782656055,0,1,1,1,0,1,0,-7.708267854,-42.49653625,203.8134044
0.414662245,0,0,0.265407244,0.690883034,0.432320604,0.67210914,0,1,1,1,0,0,0,112.9171833,-4.890371113,-9.675225147
0.638469399,0,0,0.266338774,0.632821885,0.412964036,0.798054133,0,1,1,1,0,1,0,78.71308921,-36.62764262,-72.39889354
0.651941608,0,0,0.26389472,0.522322762,0.513442049,0.810721445,1,0,0,1,0,0,0,-66.09252456,5.707481004,32.14309727
0.506810216,0,0,0.396174173,0.580278676,0.317691419,0.845250177,0,0,0,1,0,0,0,-25.19271494,1.533356645,45.79002636
0.586322608,0,0,0.364563766,0.660830296,0.446589756,0.802554109,0,0,0,1,0,0,0,73.02244267,-22.80932566,34.93972531
0.572627116,0,0,0.372913867,0.598339604,0.470791916,0.801126131,1,1,1,1,0,0,0,82.64117056,103.3271269,-122.9916019
0.537087693,0,0,0.43275258,0.527293886,0.352729044,0.843994002,0,0,0,1,1,1,0,-9.769394797,2.488391433,72.98996185
0.372336426,0,0,0.33728005,0.767664796,0.444543411,0.785918827,0,1,1,1,0,0,0,107.613121,29.41736279,156.4038997
0.497000296,0,0,0.384204382,0.536789803,0.423520825,0.774957154,1,0,0,1,1,1,0,72.01377804,-12.64594121,15.23112195
0.717174675,0,0,0.391796684,0.575307617,0.480677048,0.805050954,0,0,0,1,0,1,0,73.65739458,33.72314077,-2.057934095
0.452833091,0,0,0.418559815,0.534048217,0.430242486,0.785170018,0,1,1,0,0,0,0,-2.942284727,56.00629952,-95.28667019
0.528151481,0,0,0.463777855,0.558349263,0.413655281,0.816003606,1,0,0,1,1,0,0,-21.55392405,-8.953347039,78.7142155
0.523035676,0,0,0.285862037,0.603018491,0.343531599,0.803061607,0,0,0,1,1,0,0,34.20831749,6.973698969,36.88809533
0.410747843,0,0,0.305202505,0.572355864,0.494857634,0.8042654,0,1,1,0,0,1,0,-33.83432376,4.400028938,276.0502916
0.42919474,0,0,0.217384233,0.554219186,0.521825551,0.814465271,0,0,0,1,0,0,0,-3.783008936,-12.23412076,45.94219324
0.570739902,0,0,0.343328036,0.528581962,0.494617957,0.811800133,0,1,1,0,0,1,1,-15.93984907,14.42558245,157.9678135
0.403772882,0,0,0.289378502,0.757545378,0.400581516,0.848875082,1,1,1,0,0,0,0,51.66346832,14.37292773,44.90865201
0.521114332,0,0,0.417387606,0.608207602,0.494027145,0.861714634,0,0,0,1,0,1,0,-25.79773393,10.34623029,16.79562389
0.409750067,0,0,0.363209941,0.601658757,0.515727538,0.821763561,0,0,0,1,1,1,0,151.6496564,-13.58900147,43.79530541
0.518891331,0,0,0.395235145,0.725299651,0.313153428,0.813550472,0,0,0,1,1,1,1,148.1909035,-10.29626834,-23.3662259
0.460663885,0,0,0.186557657,0.602638913,0.387019883,0.792473584,1,1,1,1,0,0,0,10.97321812,19.79238935,13.95356939
0.518061333,0,0,0.374820187,0.628241185,0.317186527,0.804263498,0,0,0,1,1,1,1,78.45469234,3.098608082,-6.373999841
0.414759555,0,0,0.353800146,0.544754357,0.524030133,0.802530628,0,1,1,1,0,1,1,-4.712810745,5.178684244,-113.5879064
0.562566133,0,0,0.405058516,0.764977507,0.546014352,0.82540651,1,1,1,1,0,1,1,-64.50968838,30.53348736,172.7388992
0.618325179,0,0,0.357974875,0.743784354,0.475933109,0.754418097,0,1,1,0,0,1,0,71.85834224,85.3255128,80.06912715
0.388026268,0,0,0.227220524,0.592127166,0.534587821,0.783020735,0,0,0,1,0,0,0,75.08916007,-3.698547192,69.40249233
0.546884384,0,0,0.374057032,0.533287396,0.466315565,0.805321812,0,1,1,1,0,0,0,47.67220752,10.57705847,209.8915353
0.551076732,0,0,0.419152208,0.6211851,0.422103809,0.749428658,1,1,1,1,0,0,1,-1.132571135,64.84416065,75.81999802
0.636170678,0,0,0.398990333,0.525002318,0.397909949,0.811670748,0,0,0,1,1,0,0,50.6087568,39.42211192,53.42690938
0.50783103,0,0,0.374387419,0.56014873,0.410493688,0.812899167,0,0,0,1,0,0,0,123.4188725,23.50247736,38.9484236
0.656951391,0,0,0.314864486,0.530239968,0.468611696,0.80183376,1,1,1,1,0,1,0,12.65464732,8.353949145,-150.0971765
0.540465892,0,0,0.343066353,0.721661734,0.366313158,0.794757524,0,0,0,1,1,0,0,47.68723915,-20.98750781,12.77064543
0.574261885,0,0,0.273421561,0.551861575,0.512509169,0.751345191,0,1,1,1,0,1,0,-25.79517557,-0.29556183,3.654861609
0.489527601,0,0,0.359541463,0.79071479,0.354200312,0.826204255,1,1,1,1,0,1,1,40.05395331,74.42066042,-106.9732616
0.535682884,0,0,0.29868328,0.793680502,0.513486691,0.769005625,0,1,1,1,0,1,1,-8.407544691,68.72665103,-121.7996734
0.667306382,0,0,0.414962988,0.536719588,0.549144434,0.786409289,1,1,1,1,0,1,1,-81.88747227,70.43252803,-132.0894754
0.604999427,0,0,0.209579527,0.522758742,0.450851837,0.77660947,1,0,0,1,0,0,0,-61.27448581,-2.242692725,53.114255
0.452646551,0,0,0.374629609,0.548631449,0.442207179,0.745982407,0,0,0,1,0,1,0,-75.76734936,3.320197801,59.7648678
0.522037165,0,0,0.381937291,0.546464267,0.539950804,0.799678608,1,1,1,1,0,1,0,93.6041119,-1.809007422,-7.700603616
0.391422032,0,0,0.396530819,0.614130375,0.53867832,0.778450916,0,0,0,1,0,0,0,15.01691197,-3.749675724,-18.53846571
0.696949332,0,0,0.44586158,0.582202373,0.401670443,0.746084188,0,0,0,1,1,1,0,160.9807149,14.88348785,19.257893
0.725036545,0,0,0.426404161,0.53858015,0.511874024,0.824480361,1,0,0,1,0,0,0,95.21363437,15.41311118,16.85554862
0.594087008,0,0,0.314940561,0.57865932,0.542130254,0.809663492,0,0,0,1,0,1,0,17.44570927,-1.846648327,44.27565347
0.378878126,0,0,0.397930429,0.61654881,0.328109877,0.785854259,0,1,1,0,0,1,1,18.6741543,24.35204668,-9.130966467
0.398242957,0,0,0.389683537,0.523054646,0.384779645,0.760693376,0,0,0,1,1,0,0,106.0505144,34.9003728,13.13580875
0.559779819,0,0,0.187069231,0.720519869,0.387158419,0.828648463,0,1,1,1,0,0,1,71.23335723,22.65231552,26.91773968
0.509671425,0,0,0.227660778,0.581602873,0.510466787,0.812923099,0,0,0,1,1,0,0,81.57336679,36.59420298,32.9016193
0.489093987,0,0,0.417508168,0.57890328,0.54672261,0.880598554,1,0,0,1,1,0,0,58.54592804,70.63557328,-20.94089904
